,movie_id,genre_id
4772,1733,3
4773,1733,1
4774,1733,7
4775,1734,7
4776,1734,8
4777,1734,3
4778,1735,1
4779,1735,2
4780,1735,3
4781,1735,8
4782,1736,2
4783,1736,3
4784,1736,13
4785,1736,6
4786,1736,8
4787,1737,6
4788,1737,13
4789,1738,0
4790,1738,16
4791,1738,14
4792,1739,1
4793,1739,2
4794,1739,3
4795,1739,8
4796,1739,7
4797,1740,13
4798,1741,3
4799,1741,0
4800,1741,2
4801,1741,1
4802,1742,2
4803,1742,7
4804,1743,0
4805,1743,14
4806,1743,6
4807,1744,6
4808,1744,13
4809,1745,0
4810,1745,1
4811,1745,16
4812,1746,13
4813,1746,6
4814,1747,0
4815,1747,16
4816,1747,14
4817,1748,3
4818,1748,10
4819,1750,0
4820,1750,14
4821,1750,16
4822,1750,18
4823,1751,2
4824,1751,1
4825,1751,7
4826,1751,8
4827,1752,10
4828,1752,8
4829,1752,0
4830,1752,14
4831,1753,5
4832,1754,0
4833,1754,1
4834,1754,3
4835,1754,9
4836,1755,2
4837,1755,3
4838,1755,7
4839,1756,8
4840,1756,3
4841,1756,7
4842,1757,6
4843,1758,10
4844,1758,16
4845,1758,12
4846,1759,2
4847,1759,7
4848,1760,10
4849,1760,3
4850,1761,16
4851,1761,0
4852,1761,6
4853,1762,3
4854,1762,13
4855,1763,10
4856,1763,3
4857,1764,3
4858,1764,6
4859,1765,3
4860,1765,13
4861,1765,14
4862,1766,1
4863,1766,2
4864,1766,3
4865,1766,7
4866,1767,12
4867,1767,6
4868,1767,4
4869,1767,16
4870,1767,0
4871,1767,1
4872,1768,3
4873,1768,6
4874,1768,13
4875,1769,16
4876,1769,15
4877,1770,6
4878,1770,16
4879,1770,12
4880,1771,13
4881,1771,6
4882,1772,0
4883,1772,1
4884,1772,16
4885,1772,4
4886,1773,10
4887,1773,16
4888,1773,1
4889,1774,2
4890,1774,7
4891,1775,6
4892,1776,5
4893,1776,6
4894,1777,10
4895,1777,12
4896,1778,6
4897,1779,14
4898,1779,16
4899,1779,12
4900,1780,0
4901,1780,2
4902,1781,2
4903,1781,7
4904,1781,1
4905,1781,3
4906,1782,0
4907,1782,10
4908,1782,16
4909,1783,2
4910,1783,3
4911,1783,13
4912,1783,11
4913,1784,6
4914,1785,14
4915,1785,0
4916,1785,16
4917,1786,13
4918,1786,1
4919,1786,6
4920,1787,10
4921,1787,15
4922,1788,5
4923,1789,13
4924,1790,3
4925,1791,12
4926,1791,16
4927,1792,10
4928,1792,16
4929,1792,4
4930,1793,6
4931,1794,6
4932,1794,13
4933,1794,9
4934,1795,1
4935,1795,7
4936,1796,5
4937,1796,9
4938,1797,6
4939,1797,4
4940,1798,6
4941,1798,12
4942,1798,16
4943,1799,0
4944,1799,4
4945,1800,13
4946,1800,6
4947,1801,6
4948,1802,3
4949,1803,5
4950,1804,2
4951,1804,7
4952,1804,1
4953,1804,3
4954,1804,8
4955,1805,7
4956,1805,2
4957,1806,13
4958,1806,10
4959,1807,2
4960,1807,8
4961,1807,6
4962,1807,7
4963,1808,17
4964,1808,0
4965,1808,6
4966,1809,0
4967,1809,1
4968,1809,3
4969,1809,7
4970,1809,14
4971,1810,7
4972,1810,1
4973,1810,3
4974,1810,2
4975,1811,0
4976,1811,3
4977,1811,4
4978,1811,16
4979,1812,0
4980,1812,1
4981,1812,8
4982,1813,0
4983,1814,7
4984,1814,2
4985,1814,3
4986,1814,0
4987,1814,1
4988,1815,0
4989,1815,16
4990,1816,2
4991,1816,7
4992,1816,1
4993,1816,3
4994,1816,8
4995,1817,3
4996,1818,1
4997,1818,6
4998,1818,0
4999,1819,6
5000,1819,1
5001,1819,0
5002,1820,1
5003,1820,8
5004,1820,7
5005,1820,6
5006,1821,0
5007,1821,3
5008,1821,13
5009,1822,0
5010,1822,1
5011,1822,14
5012,1823,3
5013,1823,6
5014,1823,7
5015,1823,13
5016,1824,10
5017,1824,16
5018,1824,4
5019,1825,3
5020,1826,2
5021,1826,0
5022,1826,8
5023,1826,1
5024,1827,0
5025,1827,1
5026,1827,18
5027,1828,8
5028,1828,3
5029,1829,3
5030,1829,13
5031,1830,6
5032,1830,10
5033,1830,16
5034,1830,14
5035,1831,0
5036,1831,16
5037,1831,14
5038,1832,3
5039,1832,13
5040,1833,2
5041,1833,3
5042,1833,11
5043,1833,7
5044,1834,0
5045,1835,4
5046,1835,3
5047,1835,0
5048,1836,0
5049,1836,16
5050,1837,0
5051,1837,14
5052,1837,1
5053,1837,8
5054,1838,6
5055,1838,12
5056,1839,5
5057,1840,3
5058,1840,6
5059,1841,1
5060,1841,10
5061,1841,3
5062,1842,4
5063,1842,3
5064,1842,0
5065,1843,6
5066,1843,8
5067,1843,16
5068,1844,0
5069,1844,1
5070,1844,4
5071,1844,12
5072,1845,6
5073,1846,16
5074,1846,10
5075,1847,6
5076,1847,18
5077,1848,3
5078,1849,8
5079,1849,3
5080,1849,7
5081,1849,13
5082,1850,6
5083,1850,13
5084,1851,0
5085,1851,1
5086,1852,10
5087,1852,12
5088,1853,2
5089,1853,6
5090,1853,8
5091,1854,7
5092,1854,1
5093,1854,6
5094,1855,6
5095,1855,10
5096,1855,4
5097,1856,3
5098,1856,0
5099,1857,12
5100,1857,10
5101,1858,0
5102,1858,1
5103,1858,14
5104,1859,3
5105,1860,1
5106,1860,3
5107,1860,8
5108,1860,7
5109,1861,16
5110,1861,0
5111,1861,6
5112,1861,4
5113,1862,0
5114,1862,6
5115,1862,14
5116,1862,1
5117,1862,8
5118,1863,3
5119,1864,3
5120,1865,13
5121,1865,3
5122,1865,6
5123,1866,0
5124,1866,4
5125,1867,6
5126,1867,4
5127,1868,0
5128,1868,4
5129,1868,6
5130,1868,16
5131,1869,3
5132,1870,0
5133,1870,14
5134,1871,3
5135,1871,6
5136,1872,10
5137,1872,0
5138,1872,17
5139,1873,2
5140,1873,3
5141,1873,6
5142,1873,0
5143,1874,6
5144,1875,5
5145,1876,0
5146,1876,16
5147,1877,8
5148,1877,6
5149,1877,16
5150,1877,12
5151,1877,13
5152,1878,2
5153,1878,7
5154,1878,8
5155,1879,2
5156,1879,7
5157,1879,3
5158,1879,14
5159,1880,4
5160,1880,6
5161,1881,1
5162,1881,0
5163,1881,10
5164,1882,16
5165,1882,14
5166,1882,0
5167,1882,1
5168,1883,8
5169,1883,1
5170,1883,7
5171,1884,4
5172,1884,16
5173,1884,0
5174,1885,2
5175,1885,12
5176,1885,0
5177,1885,4
5178,1886,7
5179,1887,0
5180,1887,16
5181,1888,5
5182,1889,10
5183,1889,16
5184,1890,10
5185,1890,14
5186,1890,12
5187,1890,0
5188,1891,10
5189,1891,16
5190,1891,14
5191,1892,7
5192,1892,2
5193,1893,7
5194,1893,6
5195,1894,7
5196,1894,8
5197,1894,1
5198,1895,6
5199,1895,13
5200,1896,6
5201,1896,10
5202,1896,15
5203,1897,2
5204,1897,7
5205,1898,3
5206,1899,0
5207,1899,4
5208,1899,6
5209,1899,16
5210,1900,16
5211,1900,4
5212,1901,10
5213,1901,12
5214,1902,10
5215,1903,13
5216,1903,6
5217,1903,11
5218,1904,16
5219,1905,6
5220,1905,11
5221,1905,13
5222,1905,3
5223,1906,6
5224,1907,10
5225,1908,0
5226,1908,1
5227,1908,3
5228,1908,14
5229,1909,2
5230,1909,0
5231,1909,8
5232,1910,10
5233,1910,12
5234,1910,6
5235,1910,8
5236,1911,0
5237,1911,1
5238,1911,4
5239,1912,0
5240,1912,4
5241,1912,16
5242,1913,14
5243,1913,10
5244,1913,0
5245,1914,6
5246,1914,15
5247,1914,9
5248,1915,2
5249,1915,7
5250,1916,5
5251,1917,13
5252,1917,3
5253,1918,0
5254,1918,14
5255,1918,16
5256,1919,6
5257,1919,1
5258,1919,13
5259,1920,3
5260,1921,2
5261,1921,14
5262,1921,0
5263,1921,1
5264,1922,10
5265,1922,12
5266,1923,1
5267,1923,8
5268,1923,6
5269,1924,0
5270,1924,16
5271,1925,7
5272,1925,2
5273,1926,1
5274,1926,16
5275,1926,14
5276,1927,10
5277,1927,16
5278,1928,6
5279,1929,0
5280,1929,3
5281,1929,4
5282,1930,1
5283,1930,8
5284,1930,0
5285,1930,16
5286,1930,14
5287,1931,6
5288,1931,13
5289,1932,17
5290,1932,6
5291,1932,0
5292,1932,9
5293,1933,1
5294,1933,0
5295,1933,16
5296,1933,14
5297,1934,0
5298,1934,16
5299,1934,14
5300,1935,2
5301,1935,0
5302,1935,14
5303,1936,2
5304,1936,0
5305,1936,7
5306,1936,3
5307,1936,14
5308,1937,1
5309,1937,2
5310,1937,0
5311,1938,8
5312,1938,3
5313,1938,7
5314,1939,0
5315,1939,3
5316,1939,6
5317,1939,8
5318,1939,2
5319,1940,2
5320,1940,1
5321,1940,7
5322,1941,7
5323,1941,2
5324,1941,1
5325,1941,3
5326,1941,8
5327,1941,0
5328,1942,16
5329,1942,0
5330,1942,1
5331,1942,14
5332,1943,0
5333,1943,4
5334,1944,0
5335,1944,3
5336,1944,4
5337,1944,12
5338,1945,0
5339,1945,3
5340,1945,4
5341,1946,6
5342,1947,15
5343,1947,3
5344,1947,6
5345,1947,13
5346,1948,7
5347,1948,2
5348,1948,1
5349,1948,3
5350,1948,8
5351,1949,3
5352,1950,0
5353,1950,17
5354,1950,9
5355,1950,13
5356,1950,6
5357,1951,2
5358,1951,7
5359,1951,3
5360,1952,0
5361,1952,8
5362,1952,3
5363,1953,6
5364,1955,7
5365,1955,8
5366,1955,3
5367,1956,3
5368,1956,13
5369,1957,10
5370,1957,8
5371,1958,3
5372,1959,3
5373,1959,8
5374,1959,13
5375,1960,6
5376,1960,13
5377,1960,11
5378,1961,3
5379,1961,13
5380,1962,7
5381,1962,1
5382,1962,8
5383,1962,13
5384,1962,6
5385,1963,10
5386,1964,0
5387,1964,16
5388,1964,4
5389,1965,1
5390,1965,6
5391,1965,7
5392,1966,7
5393,1966,2
5394,1966,1
5395,1966,3
5396,1967,2
5397,1967,7
5398,1967,14
5399,1967,8
5400,1968,0
5401,1968,6
5402,1968,16
5403,1969,5
5404,1969,9
5405,1970,3
5406,1970,6
5407,1970,8
5408,1971,0
5409,1971,3
5410,1972,0
5411,1972,8
5412,1972,1
5413,1973,2
5414,1974,6
5415,1974,17
5416,1975,0
5417,1975,1
5418,1975,17
5419,1976,4
5420,1976,0
5421,1976,16
5422,1977,8
5423,1977,1
5424,1977,0
5425,1978,16
5426,1979,18
5427,1980,3
5428,1980,4
5429,1981,2
5430,1981,0
5431,1981,1
5432,1981,8
5433,1982,6
5434,1982,9
5435,1983,2
5436,1983,1
5437,1983,8
5438,1984,0
5439,1984,12
5440,1984,14
5441,1985,2
5442,1985,1
5443,1985,7
5444,1985,8
5445,1986,10
5446,1986,12
5447,1987,14
5448,1987,1
5449,1987,6
5450,1987,0
5451,1988,8
5452,1988,10
5453,1988,18
5454,1989,10
5455,1990,3
5456,1990,7
5457,1990,13
5458,1990,8
5459,1991,10
5460,1991,6
5461,1991,16
5462,1992,16
5463,1992,9
5464,1992,6
5465,1993,3
5466,1994,8
5467,1994,6
5468,1994,3
5469,1994,11
5470,1995,2
5471,1995,8
5472,1995,1
5473,1996,2
5474,1996,1
5475,1996,3
5476,1996,7
5477,1997,1
5478,1997,7
5479,1997,12
5480,1997,14
5481,1998,1
5482,1998,6
5483,1998,16
5484,1999,10
5485,1999,16
5486,1999,8
5487,2000,13
5488,2001,4
5489,2001,10
5490,2001,12
5491,2002,0
5492,2002,14
5493,2002,16
5494,2003,3
5495,2004,0
5496,2004,1
5497,2004,6
5498,2005,10
5499,2005,16
5500,2006,0
5501,2006,2
5502,2006,8
5503,2007,3
5504,2007,13
5505,2008,0
5506,2008,1
5507,2008,16
5508,2008,17
5509,2009,3
5510,2009,6
5511,2009,13
5512,2010,0
5513,2010,10
5514,2010,14
5515,2011,10
5516,2012,0
5517,2012,4
5518,2012,16
5519,2013,16
5520,2014,2
5521,2014,7
5522,2015,2
5523,2015,0
5524,2015,1
5525,2015,14
5526,2016,0
5527,2016,4
5528,2017,10
5529,2018,7
5530,2018,6
5531,2018,3
5532,2019,0
5533,2019,1
5534,2019,16
5535,2020,3
5536,2020,13
5537,2020,6
5538,2021,10
5539,2021,16
5540,2022,0
5541,2022,6
5542,2023,0
5543,2023,1
5544,2023,14
5545,2023,16
5546,2024,10
5547,2025,13
5548,2026,14
5549,2026,0
5550,2027,2
5551,2027,1
5552,2027,3
5553,2028,10
5554,2029,6
5555,2029,4
5556,2030,1
5557,2030,14
5558,2030,0
5559,2030,12
5560,2031,0
5561,2031,1
5562,2032,3
5563,2033,0
5564,2033,2
5565,2033,1
5566,2034,2
5567,2034,7
5568,2034,8
5569,2035,0
5570,2035,10
5571,2036,4
5572,2036,6
5573,2036,10
5574,2036,16
5575,2037,2
5576,2037,7
5577,2037,8
5578,2037,1
5579,2037,6
5580,2038,2
5581,2038,3
5582,2038,7
5583,2039,3
5584,2039,13
5585,2040,0
5586,2040,16
5587,2041,6
5588,2041,13
5589,2043,13
5590,2043,3
5591,2044,2
5592,2044,7
5593,2044,3
5594,2045,16
5595,2046,14
5596,2046,0
5597,2046,6
5598,2046,16
5599,2047,0
5600,2047,2
5601,2047,1
5602,2047,3
5603,2048,4
5604,2048,6
5605,2048,0
5606,2048,16
5607,2048,14
5608,2049,2
5609,2049,12
5610,2049,0
5611,2049,4
5612,2050,16
5613,2051,5
5614,2052,3
5615,2052,6
5616,2053,10
5617,2053,16
5618,2053,0
5619,2054,10
5620,2054,14
5621,2054,12
5622,2055,16
5623,2055,0
5624,2055,14
5625,2056,3
5626,2056,13
5627,2057,6
5628,2057,13
5629,2058,6
5630,2059,14
5631,2059,16
5632,2060,0
5633,2060,1
5634,2060,16
5635,2061,7
5636,2061,3
5637,2062,1
5638,2062,6
5639,2063,0
5640,2063,2
5641,2063,8
5642,2064,7
5643,2064,8
5644,2064,6
5645,2064,1
5646,2065,0
5647,2065,1
5648,2065,4
5649,2065,12
5650,2065,16
5651,2066,10
5652,2066,0
5653,2066,14
5654,2067,13
5655,2067,14
5656,2067,6
5657,2068,0
5658,2068,14
5659,2068,1
5660,2069,10
5661,2070,8
5662,2070,10
5663,2071,3
5664,2071,6
5665,2071,16
5666,2072,1
5667,2072,8
5668,2072,2
5669,2073,2
5670,2073,3
5671,2073,7
5672,2073,1
5673,2073,8
5674,2074,14
5675,2074,12
5676,2074,16
5677,2075,13
5678,2075,3
5679,2076,2
5680,2076,7
5681,2076,1
5682,2076,8
5683,2077,2
5684,2077,7
5685,2078,0
5686,2079,4
5687,2079,6
5688,2080,6
5689,2080,0
5690,2081,3
5691,2081,11
5692,2082,8
5693,2082,2
5694,2082,10
5695,2082,0
5696,2083,10
5697,2084,10
5698,2084,14
5699,2084,16
5700,2085,6
5701,2085,8
5702,2085,3
5703,2086,5
5704,2086,9
5705,2086,15
5706,2087,3
5707,2088,0
5708,2088,16
5709,2089,1
5710,2089,8
5711,2090,6
5712,2091,1
5713,2091,8
5714,2091,2
5715,2091,0
5716,2091,7
5717,2091,13
5718,2092,0
5719,2092,2
5720,2092,1
5721,2093,2
5722,2093,0
5723,2093,16
5724,2093,14
5725,2094,10
5726,2094,3
5727,2095,16
5728,2095,10
5729,2096,0
5730,2096,18
5731,2096,16
5732,2097,3
5733,2097,7
5734,2097,8
5735,2098,2
5736,2098,7
5737,2098,8
5738,2099,6
5739,2099,4
5740,2100,6
5741,2100,13
5742,2100,1
5743,2101,3
5744,2101,0
5745,2101,1
5746,2101,8
5747,2102,0
5748,2102,10
5749,2102,14
5750,2103,13
5751,2103,6
5752,2104,4
5753,2104,6
5754,2104,16
5755,2105,10
5756,2105,3
5757,2106,0
5758,2106,16
5759,2107,16
5760,2107,0
5761,2107,6
5762,2108,5
5763,2108,11
5764,2109,10
5765,2109,3
5766,2110,0
5767,2110,16
5768,2111,6
5769,2111,0
5770,2111,1
5771,2112,14
5772,2112,0
5773,2112,2
5774,2113,10
5775,2113,3
5776,2114,2
5777,2114,7
5778,2115,6
5779,2115,0
5780,2116,7
5781,2116,2
5782,2116,1
5783,2116,3
5784,2117,3
5785,2117,14
5786,2117,0
5787,2118,6
5788,2119,0
5789,2119,10
5790,2120,6
5791,2120,16
5792,2120,10
5793,2121,3
5794,2121,13
5795,2121,0
5796,2122,13
5797,2122,3
5798,2122,6
5799,2122,14
5800,2123,6
5801,2124,3
5802,2124,13
5803,2125,13
5804,2126,10
5805,2126,16
5806,2126,11
5807,2127,2
5808,2127,7
5809,2127,1
5810,2128,16
5811,2128,6
5812,2128,13
5813,2129,3
5814,2129,6
5815,2130,6
5816,2130,8
5817,2130,2
5818,2131,1
5819,2131,3
5820,2131,4
5821,2131,14
5822,2132,14
5823,2132,6
5824,2132,16
5825,2133,0
5826,2133,4
5827,2133,16
5828,2134,0
5829,2134,16
5830,2134,4
5831,2135,0
5832,2135,2
5833,2135,8
5834,2136,6
5835,2136,3
5836,2137,3
5837,2137,6
5838,2138,10
5839,2138,6
5840,2138,16
5841,2139,0
5842,2139,2
5843,2139,6
5844,2139,8
5845,2141,14
5846,2141,0
5847,2141,2
5848,2142,3
5849,2143,8
5850,2143,3
5851,2143,7
5852,2143,1
5853,2144,0
5854,2144,16
5855,2144,4
5856,2145,8
5857,2145,10
5858,2145,0
5859,2145,16
5860,2146,1
5861,2146,8
5862,2146,2
5863,2146,0
5864,2146,16
5865,2146,14
5866,2146,7
5867,2146,15
5868,2147,6
5869,2147,0
5870,2147,1
5871,2147,9
5872,2147,17
5873,2148,6
5874,2148,17
5875,2149,1
5876,2149,0
5877,2150,16
5878,2151,6
5879,2152,17
5880,2152,0
5881,2152,6
5882,2153,10
5883,2154,3
5884,2154,6
5885,2154,13
5886,2155,12
5887,2155,8
5888,2155,1
5889,2155,3
5890,2156,3
5891,2157,6
5892,2158,10
5893,2158,8
5894,2159,6
5895,2159,10
5896,2159,8
5897,2160,2
5898,2160,14
5899,2161,10
5900,2161,12
5901,2161,16
5902,2162,17
5903,2162,9
5904,2162,0
5905,2162,6
5906,2163,0
5907,2163,1
5908,2163,2
5909,2164,6
5910,2164,13
5911,2165,3
5912,2165,0
5913,2165,1
5914,2166,0
5915,2166,6
5916,2166,9
5917,2166,17
5918,2168,1
5919,2168,0
5920,2168,16
5921,2169,1
5922,2169,3
5923,2169,8
5924,2169,7
5925,2169,10
5926,2170,6
5927,2170,16
5928,2170,0
5929,2171,8
5930,2171,10
5931,2172,16
5932,2172,10
5933,2172,6
5934,2173,7
5935,2173,2
5936,2174,10
5937,2175,6
5938,2176,0
5939,2176,1
5940,2176,14
5941,2177,13
5942,2178,16
5943,2178,9
5944,2178,6
5945,2178,0
5946,2179,2
5947,2180,2
5948,2180,3
5949,2181,6
5950,2181,2
5951,2181,7
5952,2181,3
5953,2182,3
5954,2183,2
5955,2183,7
5956,2183,8
5957,2184,13
5958,2185,6
5959,2186,10
5960,2186,16
5961,2187,0
5962,2187,16
5963,2187,14
5964,2188,14
5965,2188,0
5966,2188,16
5967,2189,14
5968,2189,0
5969,2189,1
5970,2190,6
5971,2190,0
5972,2190,16
5973,2191,14
5974,2191,0
5975,2191,6
5976,2192,3
5977,2192,0
5978,2192,14
5979,2193,0
5980,2193,14
5981,2193,10
5982,2194,14
5983,2194,0
5984,2194,1
5985,2195,2
5986,2195,3
5987,2195,8
5988,2196,6
5989,2196,4
5990,2196,9
5991,2197,2
5992,2197,6
5993,2197,11
5994,2197,13
5995,2198,8
5996,2198,7
5997,2198,3
5998,2198,2
5999,2199,0
6000,2199,1
6001,2199,3
6002,2199,7
6003,2199,14
6004,2200,6
6005,2200,13
6006,2201,0
6007,2201,1
6008,2201,3
6009,2201,14
6010,2202,14
6011,2202,6
6012,2203,1
6013,2203,8
6014,2204,10
6015,2205,10
6016,2205,12
6017,2206,16
6018,2206,15
6019,2207,6
6020,2208,13
6021,2208,3
6022,2209,3
6023,2210,2
6024,2210,7
6025,2210,8
6026,2210,1
6027,2211,2
6028,2211,7
6029,2212,2
6030,2212,7
6031,2213,14
6032,2213,0
6033,2213,4
6034,2213,2
6035,2214,0
6036,2214,16
6037,2215,17
6038,2215,0
6039,2215,6
6040,2215,9
6041,2216,0
6042,2216,9
6043,2216,17
6044,2217,6
6045,2217,8
6046,2217,16
6047,2217,12
6048,2217,10
6049,2218,1
6050,2218,2
6051,2218,3
6052,2218,7
6053,2219,6
6054,2220,6
6055,2220,16
6056,2220,4
6057,2221,1
6058,2221,2
6059,2221,6
6060,2221,7
6061,2222,10
6062,2222,16
6063,2222,12
6064,2223,7
6065,2223,8
6066,2223,1
6067,2223,3
6068,2224,3
6069,2225,0
6070,2225,1
6071,2225,14
6072,2225,16
6073,2226,3
6074,2226,4
6075,2227,16
6076,2227,0
6077,2227,6
6078,2227,12
6079,2227,13
6080,2228,8
6081,2228,1
6082,2228,7
6083,2229,0
6084,2229,1
6085,2229,3
6086,2229,7
6087,2230,11
6088,2230,6
6089,2230,13
6090,2230,4
6091,2231,2
6092,2231,6
6093,2232,13
6094,2232,3
6095,2232,2
6096,2233,2
6097,2234,0
6098,2234,16
6099,2234,14
6100,2235,13
6101,2235,3
6102,2236,10
6103,2236,6
6104,2236,12
6105,2237,1
6106,2237,0
6107,2238,0
6108,2238,16
6109,2239,1
6110,2239,3
6111,2239,7
6112,2240,0
6113,2240,1
6114,2240,14
6115,2241,0
6116,2241,16
6117,2241,13
6118,2242,3
6119,2243,0
6120,2243,1
6121,2243,8
6122,2244,0
6123,2244,16
6124,2245,10
6125,2245,16
6126,2246,0
6127,2246,14
6128,2246,1
6129,2246,3
6130,2246,7
6131,2247,10
6132,2247,14
6133,2247,0
6134,2247,16
6135,2248,14
6136,2248,16
6137,2249,0
6138,2250,3
6139,2251,3
6140,2252,0
6141,2252,3
6142,2252,1
6143,2252,17
6144,2253,14
6145,2253,1
6146,2253,7
6147,2253,8
6148,2254,13
6149,2254,3
6150,2254,6
6151,2255,5
6152,2256,3
6153,2256,13
6154,2256,6
6155,2257,6
6156,2257,8
6157,2257,13
6158,2258,1
6159,2258,0
6160,2258,16
6161,2258,12
6162,2259,0
6163,2260,10
6164,2260,16
6165,2260,12
6166,2261,2
6167,2261,7
6168,2262,10
6169,2263,0
6170,2263,16
6171,2263,10
6172,2264,10
6173,2264,12
6174,2265,6
6175,2265,8
6176,2265,13
6177,2266,5
6178,2266,11
6179,2267,3
6180,2268,16
6181,2269,2
6182,2269,0
6183,2269,17
6184,2269,8
6185,2270,3
6186,2271,3
6187,2272,2
6188,2272,14
6189,2272,0
6190,2273,3
6191,2274,3
6192,2275,1
6193,2275,3
6194,2275,8
6195,2275,7
6196,2275,6
6197,2276,6
6198,2276,13
6199,2276,8
6200,2277,3
6201,2277,0
6202,2278,8
6203,2278,1
6204,2278,0
6205,2279,1
6206,2279,2
6207,2279,3
6208,2279,7
6209,2280,16
6210,2280,6
6211,2280,14
6212,2281,16
6213,2281,0
6214,2281,4
6215,2282,6
6216,2282,13
6217,2283,2
6218,2283,3
6219,2283,7
6220,2283,12
6221,2283,1
6222,2283,8
6223,2284,3
6224,2284,7
6225,2285,1
6226,2285,8
6227,2285,0
6228,2285,18
6229,2285,16
6230,2286,8
6231,2286,0
6232,2286,16
6233,2287,3
6234,2287,13
6235,2289,2
6236,2289,13
6237,2289,14
6238,2290,6
6239,2291,8
6240,2291,16
6241,2291,0
6242,2291,1
6243,2291,10
6244,2292,0
6245,2292,2
6246,2292,14
6247,2293,3
6248,2293,6
6249,2293,7
6250,2293,11
6251,2293,13
6252,2294,0
6253,2294,16
6254,2294,4
6255,2295,3
6256,2295,0
6257,2295,16
6258,2296,5
6259,2297,0
6260,2297,2
6261,2297,8
6262,2298,1
6263,2298,0
6264,2298,3
6265,2298,13
6266,2299,0
6267,2299,1
6268,2299,14
6269,2300,8
6270,2300,0
6271,2300,16
6272,2301,4
6273,2301,6
6274,2301,16
6275,2302,6
6276,2304,6
6277,2304,4
6278,2305,6
6279,2305,13
6280,2306,5
6281,2307,7
6282,2307,8
6283,2308,6
6284,2308,13
6285,2309,6
6286,2309,4
6287,2310,2
6288,2310,0
6289,2310,8
6290,2310,3
6291,2311,0
6292,2311,16
6293,2312,7
6294,2312,1
6295,2312,8
6296,2312,6
6297,2313,3
6298,2314,6
6299,2314,16
6300,2314,17
6301,2315,6
6302,2315,10
6303,2315,14
6304,2316,6
6305,2317,13
6306,2317,3
6307,2318,3
6308,2318,13
6309,2318,6
6310,2319,2
6311,2319,7
6312,2319,1
6313,2319,3
6314,2319,8
6315,2320,6
6316,2321,0
6317,2322,10
6318,2322,16
6319,2323,16
6320,2323,10
6321,2323,14
6322,2324,3
6323,2324,7
6324,2325,14
6325,2325,16
6326,2326,0
6327,2326,4
6328,2326,6
6329,2327,17
6330,2327,6
6331,2327,0
6332,2327,9
6333,2328,6
6334,2328,3
6335,2329,17
6336,2329,0
6337,2329,6
6338,2330,6
6339,2330,2
6340,2330,7
6341,2331,6
6342,2332,10
6343,2332,12
6344,2332,16
6345,2333,1
6346,2333,7
6347,2333,8
6348,2334,16
6349,2334,10
6350,2335,6
6351,2336,7
6352,2336,2
6353,2336,3
6354,2336,14
6355,2337,2
6356,2337,7
6357,2337,1
6358,2337,3
6359,2337,8
6360,2338,3
6361,2338,6
6362,2338,11
6363,2339,10
6364,2340,6
6365,2340,2
6366,2340,14
6367,2340,0
6368,2341,6
6369,2341,8
6370,2342,4
6371,2342,16
6372,2343,3
6373,2343,4
6374,2344,13
6375,2344,3
6376,2345,1
6377,2345,0
6378,2345,8
6379,2346,6
6380,2347,4
6381,2347,6
6382,2347,12
6383,2348,8
6384,2348,6
6385,2348,10
6386,2348,0
6387,2348,16
6388,2348,14
6389,2349,10
6390,2350,6
6391,2351,10
6392,2351,12
6393,2351,14
6394,2352,10
6395,2352,12
6396,2352,16
6397,2353,10
6398,2354,0
6399,2354,3
6400,2354,4
6401,2355,0
6402,2355,4
6403,2356,0
6404,2356,2
6405,2356,14
6406,2357,2
6407,2357,7
6408,2357,1
6409,2357,8
6410,2357,0
6411,2358,3
6412,2359,1
6413,2359,14
6414,2359,15
6415,2359,10
6416,2359,8
6417,2359,12
6418,2360,6
6419,2360,1
6420,2360,9
6421,2361,10
6422,2362,0
6423,2362,1
6424,2362,2
6425,2363,10
6426,2363,16
6427,2363,0
6428,2364,2
6429,2364,0
6430,2364,4
6431,2365,10
6432,2365,3
6433,2366,6
6434,2366,13
6435,2367,1
6436,2367,10
6437,2367,16
6438,2368,16
6439,2369,8
6440,2369,13
6441,2369,1
6442,2370,10
6443,2371,2
6444,2371,7
6445,2371,8
6446,2371,13
6447,2372,0
6448,2372,3
6449,2372,4
6450,2372,16
6451,2373,8
6452,2373,3
6453,2374,2
6454,2374,7
6455,2374,1
6456,2374,3
6457,2375,1
6458,2375,2
6459,2375,7
6460,2376,8
6461,2376,0
6462,2376,1
6463,2376,6
6464,2377,3
6465,2377,4
6466,2378,0
6467,2378,16
6468,2379,5
6469,2380,4
6470,2380,1
6471,2380,0
6472,2380,3
6473,2380,16
6474,2381,0
6475,2381,1
6476,2381,14
6477,2382,2
6478,2382,0
6479,2382,8
6480,2383,10
6481,2384,2
6482,2384,0
6483,2384,7
6484,2384,14
6485,2385,8
6486,2385,16
6487,2385,10
6488,2386,8
6489,2386,6
6490,2387,6
6491,2387,9
6492,2387,13
6493,2388,2
6494,2388,3
6495,2388,6
6496,2389,3
6497,2389,13
6498,2390,10
6499,2390,12
6500,2390,16
6501,2391,1
6502,2391,14
6503,2392,6
6504,2392,10
6505,2393,2
6506,2393,8
6507,2393,1
6508,2394,2
6509,2394,8
6510,2394,1
6511,2395,10
6512,2395,4
6513,2395,6
6514,2395,16
6515,2396,14
6516,2396,10
6517,2397,6
6518,2398,6
6519,2398,3
