,movie_id,genre_id
1223,383498,35
1224,383498,12
1225,10144,16
1226,10144,10751
1227,10144,14
1228,480530,18
1229,442249,27
1230,442249,28
1231,442249,53
1232,393345,27
1233,393345,53
1234,345940,28
1235,345940,878
1236,345940,27
1237,588108,36
1238,588108,28
1239,588108,18
1240,588108,10752
1241,587807,35
1242,587807,10751
1243,587807,16
1244,676547,27
1245,676547,53
1246,184345,35
1247,184345,27
1248,35,16
1249,35,35
1250,35,10751
1251,13811,28
1252,13811,9648
1253,13811,878
1254,13811,53
1255,18785,35
1256,131634,28
1257,131634,12
1258,131634,878
1259,698508,10749
1260,698508,18
1261,698508,36
1262,805359,18
1263,843243,28
1264,843243,16
1265,843243,14
1266,287947,28
1267,287947,35
1268,287947,14
1269,522444,27
1270,522444,28
1271,522444,12
1272,778855,16
1273,778855,12
1274,778855,35
1275,778855,10751
1276,778855,14
1277,517116,27
1278,517116,53
1279,626872,18
1280,626872,28
1281,615173,28
1282,615173,9648
1283,615173,53
1284,615173,878
1285,685274,16
1286,685274,28
1287,685274,18
1288,685274,878
1289,648579,28
1290,648579,35
1291,648579,80
1292,439079,27
1293,439079,9648
1294,439079,53
1295,9732,10751
1296,9732,12
1297,9732,16
1298,9732,28
1299,753232,28
1300,753232,80
1301,753232,53
1302,915831,80
1303,915831,35
1304,915831,18
1305,859041,28
1306,285,12
1307,285,14
1308,285,28
1309,399178,10752
1310,399178,18
1311,399178,36
1312,375794,35
1313,10198,10749
1314,10198,10751
1315,10198,16
1316,411,12
1317,411,10751
1318,411,14
1319,601796,28
1320,601796,14
1321,601796,9648
1322,601796,878
1323,601796,35
1324,601796,12
1325,10193,16
1326,10193,10751
1327,10193,35
1328,141052,28
1329,141052,12
1330,141052,878
1331,705996,9648
1332,705996,53
1333,705996,80
1334,705996,18
1335,705996,10749
1336,372058,10749
1337,372058,16
1338,372058,18
1339,22894,27
1340,22894,28
1341,22894,14
1342,420818,12
1343,420818,18
1344,420818,10751
1345,508442,16
1346,508442,10751
1347,508442,35
1348,508442,14
1349,508442,18
1350,912598,16
1351,912598,12
1352,912598,878
1353,1010820,16
1354,1010820,10751
1355,1010820,35
1356,1010820,878
1357,22,12
1358,22,14
1359,22,28
1360,1010819,16
1361,1010819,10751
1362,1010819,35
1363,1010819,878
1364,839100,16
1365,839100,28
1366,839100,14
1367,12,16
1368,12,10751
1369,190859,10752
1370,190859,28
1371,420809,10751
1372,420809,14
1373,420809,12
1374,420809,28
1375,614934,10402
1376,614934,18
1377,614934,36
1378,271110,12
1379,271110,28
1380,271110,878
1381,883502,28
1382,883502,53
1383,883502,80
1384,887357,16
1385,887357,28
1386,887357,878
1387,118406,16
1388,118406,14
1389,118406,28
1390,800345,28
1391,260514,16
1392,260514,12
1393,260514,35
1394,260514,10751
1395,32657,12
1396,32657,14
1397,32657,10751
1398,72545,12
1399,72545,28
1400,72545,878
1401,337339,28
1402,337339,80
1403,337339,53
1404,890656,28
1405,890656,14
1406,126963,16
1407,126963,28
1408,126963,878
1409,312221,18
1410,312221,28
1411,820511,27
1412,337167,18
1413,337167,10749
1414,346364,27
1415,346364,14
1416,384018,28
1417,384018,12
1418,384018,35
1419,744,28
1420,744,18
1421,772,35
1422,772,10751
1423,772,12
1424,11224,10751
1425,11224,14
1426,11224,16
1427,11224,10749
1428,816952,27
1429,816952,35
1430,11186,27
1431,11186,53
1432,682507,18
1433,682507,9648
1434,682507,53
1435,615457,28
1436,615457,80
1437,615457,53
1438,8922,27
1439,8922,53
1440,102382,28
1441,102382,12
1442,102382,14
1443,870096,878
1444,870096,27
1445,870096,28
1446,550,18
1447,550,53
1448,550,35
1449,777831,28
1450,777831,53
1451,47971,28
1452,47971,12
1453,47971,80
1454,796499,80
1455,796499,35
1456,539885,28
1457,539885,80
1458,539885,18
1459,539885,12
1460,539885,53
1461,121,12
1462,121,14
1463,121,28
1464,168259,28
1465,168259,53
1466,168259,80
1467,168259,12
1468,785985,35
1469,785985,28
1470,495764,28
1471,495764,80
1472,373879,28
1473,373879,16
1474,373879,12
1475,373879,35
1476,373879,14
1477,783461,28
1478,783461,35
1479,783461,80
1480,139038,35
1481,139038,27
1482,58,12
1483,58,14
1484,58,28
1485,482321,16
1486,482321,878
1487,482321,10751
1488,482321,35
1489,877269,16
1490,877269,878
1491,877269,12
1492,877269,10751
1493,14128,10751
1494,14128,16
1495,14128,10749
1496,14128,14
1497,400928,18
1498,400928,35
1499,913205,16
1500,913205,28
1501,913205,35
1502,10607,35
1503,50544,10749
1504,50544,35
1505,454626,28
1506,454626,878
1507,454626,35
1508,454626,10751
1509,919689,878
1510,919689,28
1511,338958,35
1512,338958,10751
1513,338958,14
1514,778552,18
1515,338958,35
1516,338958,10751
1517,338958,14
1518,778552,18
1519,125509,27
1520,125509,53
1521,667520,16
1522,667520,18
1523,667520,10749
1524,667520,14
1525,333339,878
1526,333339,12
1527,333339,28
1528,999722,27
1529,14160,16
1530,14160,35
1531,14160,10751
1532,14160,12
1533,885110,10752
1534,885110,36
1535,885110,18
1536,18239,12
1537,18239,14
1538,18239,18
1539,18239,10749
1540,4935,14
1541,4935,16
1542,4935,12
1543,1726,28
1544,1726,878
1545,1726,12
1546,942951,18
1547,568620,28
1548,568620,12
1549,50546,35
1550,50546,10749
1551,49013,16
1552,49013,10751
1553,49013,12
1554,49013,35
1555,245891,28
1556,245891,53
1557,630586,27
1558,630586,53
1559,645788,28
1560,645788,53
1561,68726,28
1562,68726,878
1563,68726,12
1564,276907,80
1565,276907,53
1566,420821,16
1567,420821,10751
1568,420821,35
1569,420821,12
1570,420821,9648
1571,197158,18
1572,167032,27
1573,167032,53
1574,38365,35
1575,4248,35
1576,10020,10749
1577,10020,10751
1578,10020,16
1579,10020,14
1580,8456,18
1581,8456,28
1582,408,14
1583,408,16
1584,408,10751
1585,8363,35
1586,55341,27
1587,55341,9648
1588,55341,53
1589,86331,18
1590,86331,10749
1591,672322,28
1592,672322,12
1593,672322,18
1594,876716,16
1595,876716,35
1596,876716,10751
1597,876716,14
1598,129,16
1599,129,10751
1600,129,14
1601,38575,28
1602,38575,12
1603,38575,18
1604,38575,10751
1605,760926,53
1606,760926,28
1607,49051,12
1608,49051,14
1609,49051,28
1610,39107,16
1611,39107,28
1612,39107,14
1613,39107,878
1614,1026822,18
1615,299537,28
1616,299537,12
1617,299537,878
1618,135397,28
1619,135397,12
1620,135397,878
1621,135397,53
1622,41630,35
1623,41630,10749
1624,378064,16
1625,378064,18
1626,1005031,99
1627,631843,53
1628,631843,9648
1629,631843,27
1630,260513,28
1631,260513,12
1632,260513,16
1633,260513,10751
1634,38700,53
1635,38700,28
1636,38700,80
1637,736526,28
1638,736526,12
1639,736526,14
1640,613093,35
1641,613093,27
1642,613093,10752
1643,725405,18
1644,725405,10749
1645,522402,878
1646,522402,18
1647,522402,12
1648,17581,14
1649,17581,16
1650,17581,28
1651,335983,878
1652,335983,28
1653,82690,10751
1654,82690,16
1655,82690,35
1656,82690,12
1657,1015606,99
1658,284052,28
1659,284052,12
1660,284052,14
1661,87101,878
1662,87101,28
1663,87101,53
1664,87101,12
1665,571891,16
1666,571891,12
1667,571891,14
1668,571891,28
1669,571891,10751
1670,604822,28
1671,604822,12
1672,604822,80
1673,232672,35
1674,70981,878
1675,70981,12
1676,70981,9648
1677,833950,35
1678,833950,10749
1679,833950,53
1680,799876,80
1681,799876,18
1682,799876,53
1683,259694,35
1684,259694,10749
1685,9902,27
1686,9902,53
1687,778810,16
1688,778810,35
1689,778810,10751
1690,615666,10751
1691,615666,12
1692,615666,14
1693,1018647,99
1694,11351,27
1695,973608,35
1696,973608,10751
1697,973608,16
1698,10192,35
1699,10192,12
1700,10192,14
1701,10192,16
1702,10192,10751
1703,34851,878
1704,34851,28
1705,34851,53
1706,28005,18
1707,28005,36
1708,28005,10749
1709,102651,14
1710,102651,12
1711,102651,28
1712,102651,10751
1713,102651,10749
1714,741074,16
1715,741074,10751
1716,741074,35
1717,741074,14
1718,316727,28
1719,316727,27
1720,316727,53
1721,5255,16
1722,5255,10751
1723,5255,12
1724,5255,14
1725,5255,35
1726,637462,16
1727,637462,28
1728,637462,12
1729,637462,36
1730,637462,18
1731,637462,14
1732,831946,28
1733,831946,53
1734,831946,12
1735,441168,18
1736,441168,10770
1737,974498,18
1738,773820,35
1739,637693,16
1740,637693,12
1741,637693,10751
1742,637693,37
1743,410685,16
1744,410685,28
1745,410685,12
1746,888195,53
1747,888195,28
1748,813258,16
1749,813258,35
1750,813258,14
1751,4258,35
1752,76338,28
1753,76338,12
1754,76338,14
1755,57084,27
1756,57084,9648
1757,57084,53
1758,525660,28
1759,525660,12
1760,525660,14
1761,503736,28
1762,503736,80
1763,503736,27
1764,503736,53
1765,45243,35
1766,22803,18
1767,22803,80
1768,22803,53
1769,391757,18
1770,391757,28
1771,810171,35
1772,810171,10749
1773,916740,53
1774,916740,9648
1775,916740,18
1776,246655,28
1777,246655,12
1778,246655,878
1779,246655,14
1780,57214,35
1781,49521,28
1782,49521,12
1783,49521,878
1784,1002695,35
1785,860159,35
1786,860159,10749
1787,72331,28
1788,72331,14
1789,72331,27
1790,854535,27
1791,854535,99
1792,447404,28
1793,447404,12
1794,447404,14
1795,283995,12
1796,283995,28
1797,283995,878
1798,39101,28
1799,39101,16
1800,39101,878
1801,9637,9648
1802,9637,12
1803,9637,35
1804,502356,12
1805,502356,16
1806,502356,35
1807,502356,10751
1808,502356,14
1809,72105,35
1810,72105,14
1811,928344,35
1812,928344,10402
1813,928344,18
1814,10625,35
1815,429617,28
1816,429617,12
1817,429617,878
1818,937013,28
1819,937013,9648
1820,937013,12
1821,795109,12
1822,795109,35
1823,238,18
1824,238,80
1825,643274,10749
1826,826218,35
1827,708471,27
1828,928381,28
1829,928381,53
1830,928381,80
1831,864390,16
1832,166426,12
1833,166426,28
1834,166426,14
1835,557,14
1836,557,28
